time_s,p_hull_kg_m_s,p_photon_kg_m_s,p_total_kg_m_s
4.462000000000001e-06,-1.671832899590237e-07,1.6718328995902297e-07,-7.411538288475128e-22
4.463e-06,-1.7167429233196453e-07,1.716742923319638e-07,-7.146840492458159e-22
4.464e-06,-1.7616529470490534e-07,1.7616529470490463e-07,-7.146840492458159e-22
4.4650000000000004e-06,-1.8065629707784616e-07,1.8065629707784547e-07,-6.88214269644119e-22
4.466e-06,-1.8514729945078697e-07,1.851472994507863e-07,-6.617444900424221e-22
4.467000000000001e-06,-1.896383018237278e-07,1.8963830182372715e-07,-6.352747104407253e-22
4.468e-06,-1.8515179045315987e-07,1.8515179045315926e-07,-6.088049308390284e-22
4.469e-06,-1.8066527908259195e-07,1.8066527908259137e-07,-5.823351512373315e-22
4.47e-06,-1.7617876771202403e-07,1.7617876771202347e-07,-5.558653716356346e-22
4.471e-06,-1.716922563414561e-07,1.7169225634145558e-07,-5.293955920339377e-22
4.4720000000000006e-06,-1.672057449708882e-07,1.6720574497088766e-07,-5.293955920339377e-22
4.473e-06,-1.6271923360032027e-07,1.6271923360031977e-07,-5.029258124322408e-22
4.474000000000001e-06,-1.5823272222975235e-07,1.5823272222975187e-07,-4.764560328305439e-22
4.475e-06,-1.5374621085918443e-07,1.5374621085918398e-07,-4.499862532288471e-22
4.476e-06,-1.492596994886165e-07,1.4925969948861609e-07,-4.235164736271502e-22
4.4770000000000005e-06,-1.447731881180486e-07,1.447731881180482e-07,-3.970466940254533e-22
4.478e-06,-1.4028667674748067e-07,1.402866767474803e-07,-3.705769144237564e-22
4.479000000000001e-06,-1.3580016537691275e-07,1.358001653769124e-07,-3.441071348220595e-22
4.48e-06,-1.3131365400634483e-07,1.313136540063445e-07,-3.1763735522036263e-22
4.481e-06,-1.268271426357769e-07,1.2682714263577662e-07,-2.9116757561866574e-22
4.4820000000000005e-06,-1.22340631265209e-07,1.2234063126520872e-07,-2.6469779601696886e-22
4.483e-06,-1.1785411989464104e-07,1.1785411989464083e-07,-2.117582368135751e-22
4.484000000000001e-06,-1.1336760852407307e-07,1.1336760852407292e-07,-1.4558378780933287e-22
4.485e-06,-1.0888109715350519e-07,1.0888109715350503e-07,-1.5881867761018131e-22
4.486e-06,-1.043945857829373e-07,1.0439458578293714e-07,-1.5881867761018131e-22
4.487e-06,-9.99080744123694e-08,9.990807441236924e-08,-1.5881867761018131e-22
4.488e-06,-9.542156304180151e-08,9.542156304180135e-08,-1.5881867761018131e-22
4.4890000000000006e-06,-9.093505167123361e-08,9.093505167123346e-08,-1.5881867761018131e-22
4.49e-06,-8.644854030066572e-08,8.644854030066556e-08,-1.5881867761018131e-22
4.491e-06,-8.196202893009783e-08,8.196202893009767e-08,-1.5881867761018131e-22
4.492e-06,-7.747551755952993e-08,7.747551755952976e-08,-1.7205356741102976e-22
4.493e-06,-7.298900618896204e-08,7.298900618896187e-08,-1.7205356741102976e-22
4.4940000000000005e-06,-6.850249481839415e-08,6.850249481839397e-08,-1.7205356741102976e-22
4.495e-06,-6.401598344782625e-08,6.401598344782608e-08,-1.7205356741102976e-22
4.496000000000001e-06,-5.9529472077258346e-08,5.952947207725819e-08,-1.5881867761018131e-22
4.497e-06,-5.504296070669044e-08,5.5042960706690294e-08,-1.4558378780933287e-22
4.498e-06,-5.0556449336122546e-08,5.0556449336122394e-08,-1.522012327097571e-22
4.4990000000000005e-06,-4.606993796555465e-08,4.60699379655545e-08,-1.522012327097571e-22
4.5e-06,-4.158342659498676e-08,4.158342659498661e-08,-1.522012327097571e-22
4.501000000000001e-06,-3.7096915224418865e-08,3.709691522441871e-08,-1.522012327097571e-22
4.502e-06,-3.261040385385097e-08,3.261040385385081e-08,-1.5881867761018131e-22
4.503e-06,-2.812389248328306e-08,2.812389248328292e-08,-1.3896634290890865e-22
4.504e-06,-2.363738111271515e-08,2.3637381112715026e-08,-1.257314531080602e-22
4.505e-06,-1.915086974214725e-08,1.915086974214713e-08,-1.224227306578481e-22
4.5060000000000006e-06,-1.4664358371579358e-08,1.4664358371579235e-08,-1.224227306578481e-22
4.507e-06,-1.0177847001011464e-08,1.0177847001011339e-08,-1.257314531080602e-22
4.508e-06,-5.691335630443571e-09,5.691335630443444e-09,-1.2655863372061323e-22
4.509e-06,-1.0173360489640905e-08,1.0173360489640772e-08,-1.3234889800848443e-22
4.51e-06,-1.4655385348838245e-08,1.46553853488381e-08,-1.4558378780933287e-22
4.5110000000000005e-06,-1.9137410208035573e-08,1.9137410208035427e-08,-1.4558378780933287e-22
4.512e-06,-2.3619435067232887e-08,2.3619435067232755e-08,-1.3234889800848443e-22
4.513000000000001e-06,-2.81014599264302e-08,2.8101459926430082e-08,-1.1911400820763599e-22
4.514e-06,-3.2583484785627535e-08,3.258348478562741e-08,-1.257314531080602e-22
4.515e-06,-3.706550964482486e-08,3.706550964482474e-08,-1.257314531080602e-22
4.5160000000000005e-06,-4.154753450402219e-08,4.1547534504022065e-08,-1.257314531080602e-22
4.517e-06,-4.602955936321952e-08,4.602955936321939e-08,-1.257314531080602e-22
4.518000000000001e-06,-5.051158422241683e-08,5.051158422241672e-08,-1.1249656330721176e-22
4.519e-06,-5.499360908161416e-08,5.499360908161405e-08,-1.1249656330721176e-22
4.52e-06,-5.947563394081146e-08,5.9475633940811374e-08,-8.602678370551488e-23
4.521e-06,-6.395765880000879e-08,6.39576588000087e-08,-9.26442286059391e-23
4.522e-06,-6.843968365920612e-08,6.843968365920602e-08,-9.26442286059391e-23
4.5230000000000006e-06,-7.292170851840344e-08,7.292170851840335e-08,-9.26442286059391e-23
4.524e-06,-7.740373337760077e-08,7.740373337760068e-08,-9.26442286059391e-23
4.525e-06,-8.18857582367981e-08,8.1885758236798e-08,-9.26442286059391e-23
4.526e-06,-8.636778309599542e-08,8.636778309599533e-08,-9.26442286059391e-23
4.527e-06,-9.084980795519275e-08,9.084980795519266e-08,-9.26442286059391e-23
4.5280000000000005e-06,-9.533183281439008e-08,9.533183281438999e-08,-9.26442286059391e-23
4.529e-06,-9.981385767358741e-08,9.981385767358731e-08,-9.26442286059391e-23
4.530000000000001e-06,-1.0429588253278473e-07,1.0429588253278464e-07,-9.26442286059391e-23
4.531e-06,-1.0877790739198206e-07,1.0877790739198197e-07,-9.26442286059391e-23
4.532e-06,-1.1325993225117932e-07,1.132599322511793e-07,-2.6469779601696886e-23
4.5330000000000005e-06,-1.177419571103766e-07,1.1774195711037662e-07,2.6469779601696886e-23
4.534e-06,-1.222239819695739e-07,1.2222398196957395e-07,5.293955920339377e-23
4.535000000000001e-06,-1.2670600682877117e-07,1.2670600682877128e-07,1.0587911840678754e-22
4.536e-06,-1.3118803168796845e-07,1.311880316879686e-07,1.5881867761018131e-22
4.537e-06,-1.3567005654716572e-07,1.3567005654716593e-07,2.117582368135751e-22
4.5380000000000004e-06,-1.40152081406363e-07,1.4015208140636326e-07,2.6469779601696886e-22
4.539e-06,-1.4463410626556027e-07,1.446341062655606e-07,3.1763735522036263e-22
4.540000000000001e-06,-1.4911613112475755e-07,1.4911613112475792e-07,3.705769144237564e-22
4.541e-06,-1.5359815598395482e-07,1.5359815598395524e-07,4.235164736271502e-22
4.542e-06,-1.580801808431521e-07,1.5808018084315257e-07,4.764560328305439e-22
4.543e-06,-1.6256220570234937e-07,1.625622057023499e-07,5.293955920339377e-22
4.544e-06,-1.6704423056154664e-07,1.6704423056154723e-07,5.823351512373315e-22
4.5450000000000005e-06,-1.7152625542074392e-07,1.7152625542074455e-07,6.352747104407253e-22
4.546e-06,-1.760082802799412e-07,1.7600828027994188e-07,6.88214269644119e-22
4.547000000000001e-06,-1.8049030513913847e-07,1.804903051391392e-07,7.411538288475128e-22
4.548e-06,-1.8497232999833574e-07,1.8497232999833654e-07,7.940933880509066e-22
4.549e-06,-1.8945435485753302e-07,1.8945435485753386e-07,8.470329472543003e-22
4.5500000000000005e-06,-1.8497681202319484e-07,1.8497681202319574e-07,8.999725064576941e-22
4.551e-06,-1.8049926918885667e-07,1.8049926918885762e-07,9.529120656610879e-22
4.552000000000001e-06,-1.760217263545185e-07,1.7602172635451947e-07,9.793818452627848e-22
4.553e-06,-1.7154418352018032e-07,1.7154418352018135e-07,1.0323214044661785e-21
4.554e-06,-1.6706664068584214e-07,1.6706664068584323e-07,1.0852609636695723e-21
4.5550000000000004e-06,-1.6258909785150397e-07,1.6258909785150508e-07,1.1117307432712692e-21
4.556e-06,-1.581115550171658e-07,1.5811155501716696e-07,1.164670302474663e-21
4.557000000000001e-06,-1.5363401218282762e-07,1.5363401218282883e-07,1.2176098616780567e-21
4.558e-06,-1.4915646934848944e-07,1.4915646934849069e-07,1.2440796412797536e-21
4.559e-06,-1.4467892651415127e-07,1.4467892651415256e-07,1.2970192004831474e-21
4.56e-06,-1.402013836798131e-07,1.4020138367981444e-07,1.3499587596865412e-21
4.561e-06,-1.3572384084547492e-07,1.357238408454763e-07,1.376428539288238e-21
4.5620000000000005e-06,-1.3124629801113674e-07,1.3124629801113817e-07,1.4293680984916318e-21
4.563e-06,-1.2676875517679857e-07,1.2676875517680005e-07,1.4823076576950256e-21
4.564000000000001e-06,-1.222912123424604e-07,1.2229121234246193e-07,1.5352472168984194e-21
4.565e-06,-1.1781366950812219e-07,1.1781366950812378e-07,1.5881867761018131e-21
4.566e-06,-1.1333612667378401e-07,1.1333612667378566e-07,1.641126335305207e-21
4.5670000000000005e-06,-1.0885858383944588e-07,1.0885858383944752e-07,1.641126335305207e-21
4.568e-06,-1.0438104100510776e-07,1.043810410051094e-07,1.641126335305207e-21
4.569000000000001e-06,-9.990349817076964e-08,9.990349817077126e-08,1.6278914455043585e-21
4.57e-06,-9.542595533643151e-08,9.542595533643313e-08,1.61465655570351e-21
4.571e-06,-9.094841250209339e-08,9.0948412502095e-08,1.61465655570351e-21
4.5720000000000004e-06,-8.647086966775527e-08,8.647086966775687e-08,1.6014216659026616e-21
4.573e-06,-8.199332683341715e-08,8.199332683341874e-08,1.5881867761018131e-21
4.574000000000001e-06,-7.751578399907903e-08,7.751578399908061e-08,1.5881867761018131e-21
4.575e-06,-7.30382411647409e-08,7.303824116474248e-08,1.5749518863009647e-21
4.576e-06,-6.856069833040278e-08,6.856069833040436e-08,1.5749518863009647e-21
4.577e-06,-6.408315549606466e-08,6.408315549606622e-08,1.5617169965001163e-21
4.578e-06,-5.960561266172654e-08,5.960561266172809e-08,1.5484821066992678e-21
4.5790000000000005e-06,-5.5128069827388415e-08,5.5128069827389957e-08,1.5418646617988436e-21
4.58e-06,-5.065052699305029e-08,5.065052699305183e-08,1.5352472168984194e-21
4.581000000000001e-06,-4.617298415871217e-08,4.61729841587137e-08,1.5286297719979951e-21
4.582e-06,-4.169544132437405e-08,4.169544132437557e-08,1.522012327097571e-21
4.583e-06,-3.7217898490035926e-08,3.7217898490037435e-08,1.5087774372967225e-21
4.5840000000000005e-06,-3.2740355655697804e-08,3.2740355655699307e-08,1.5021599923962983e-21
4.585e-06,-2.8262812821359662e-08,2.8262812821361178e-08,1.5153948821971467e-21
4.586000000000001e-06,-2.3785269987021527e-08,2.3785269987023046e-08,1.5187036046473588e-21
4.587e-06,-1.9307727152683392e-08,1.9307727152684917e-08,1.525321049547783e-21
4.588e-06,-1.4830184318345257e-08,1.4830184318346785e-08,1.5286297719979951e-21
4.5890000000000004e-06,-1.0352641484007128e-08,1.0352641484008657e-08,1.5286297719979951e-21
4.59e-06,-5.875098649668999e-09,5.875098649670525e-09,1.526148230160336e-21
4.591000000000001e-06,-1.0348163941172795e-08,1.0348163941174317e-08,1.522012327097571e-21
4.592e-06,-1.4821229232676583e-08,1.4821229232678109e-08,1.525321049547783e-21
4.593e-06,-1.9294294524180372e-08,1.92942945241819e-08,1.5286297719979951e-21
4.594e-06,-2.3767359815684154e-08,2.3767359815685693e-08,1.5385559393486315e-21
4.595e-06,-2.8240425107187936e-08,2.8240425107189485e-08,1.5484821066992678e-21
4.5960000000000006e-06,-3.271349039869174e-08,3.271349039869328e-08,1.5418646617988436e-21
4.597e-06,-3.7186555690195534e-08,3.718655569019707e-08,1.5352472168984194e-21
4.598000000000001e-06,-4.165962098169933e-08,4.1659620981700864e-08,1.5352472168984194e-21
4.599e-06,-4.6132686273203125e-08,4.613268627320465e-08,1.5286297719979951e-21
4.6e-06,-5.060575156470692e-08,5.060575156470845e-08,1.5286297719979951e-21
4.6010000000000005e-06,-5.50788168562107e-08,5.507881685621224e-08,1.5352472168984194e-21
4.602e-06,-5.955188214771447e-08,5.955188214771603e-08,1.5617169965001163e-21
4.603000000000001e-06,-6.402494743921827e-08,6.402494743921983e-08,1.5617169965001163e-21
4.604e-06,-6.849801273072205e-08,6.849801273072361e-08,1.5617169965001163e-21
4.605e-06,-7.297107802222583e-08,7.29710780222274e-08,1.5749518863009647e-21
4.6060000000000005e-06,-7.744414331372961e-08,7.74441433137312e-08,1.5881867761018131e-21
4.607e-06,-8.19172086052334e-08,8.1917208605235e-08,1.6014216659026616e-21
4.608000000000001e-06,-8.639027389673718e-08,8.639027389673878e-08,1.6014216659026616e-21
4.609e-06,-9.086333918824096e-08,9.086333918824257e-08,1.61465655570351e-21
4.61e-06,-9.533640447974474e-08,9.533640447974637e-08,1.6278914455043585e-21
4.611e-06,-9.980946977124852e-08,9.980946977125016e-08,1.641126335305207e-21
4.612e-06,-1.042825350627523e-07,1.0428253506275395e-07,1.641126335305207e-21
4.6130000000000006e-06,-1.0875560035425609e-07,1.0875560035425774e-07,1.6543612251060553e-21
4.614e-06,-1.132286656457598e-07,1.1322866564576154e-07,1.733770563911146e-21
4.615000000000001e-06,-1.1770173093726353e-07,1.1770173093726533e-07,1.7999450129153882e-21
4.616e-06,-1.221747962287673e-07,1.2217479622876912e-07,1.826414792517085e-21
4.617e-06,-1.2664786152027107e-07,1.2664786152027292e-07,1.852884572118782e-21
4.6180000000000005e-06,-1.3112092681177485e-07,1.311209268117767e-07,1.852884572118782e-21
4.619e-06,-1.3559399210327864e-07,1.355939921032805e-07,1.852884572118782e-21
4.620000000000001e-06,-1.4006705739478242e-07,1.400670573947843e-07,1.879354351720479e-21
4.621e-06,-1.445401226862862e-07,1.4454012268628808e-07,1.879354351720479e-21
4.622e-06,-1.4901318797778998e-07,1.4901318797779186e-07,1.879354351720479e-21
4.6230000000000005e-06,-1.5348625326929376e-07,1.5348625326929567e-07,1.9058241313221758e-21
4.624e-06,-1.5795931856079755e-07,1.5795931856079945e-07,1.9058241313221758e-21
4.625000000000001e-06,-1.6243238385230133e-07,1.6243238385230326e-07,1.9322939109238726e-21
4.626e-06,-1.669054491438051e-07,1.6690544914380704e-07,1.9322939109238726e-21
4.627e-06,-1.713785144353089e-07,1.7137851443531082e-07,1.9322939109238726e-21
4.628e-06,-1.7585157972681267e-07,1.7585157972681463e-07,1.9587636905255695e-21
4.629e-06,-1.8032464501831646e-07,1.8032464501831842e-07,1.9587636905255695e-21
4.6300000000000006e-06,-1.8479771030982024e-07,1.847977103098222e-07,1.9587636905255695e-21
4.631e-06,-1.8927077560132402e-07,1.89270775601326e-07,1.9852334701272664e-21
4.632e-06,-1.8480218337511174e-07,1.8480218337511372e-07,1.9852334701272664e-21
4.633e-06,-1.8033359114889945e-07,1.8033359114890143e-07,1.9852334701272664e-21
4.634e-06,-1.7586499892268716e-07,1.7586499892268915e-07,1.9852334701272664e-21
4.6350000000000005e-06,-1.7139640669647488e-07,1.7139640669647684e-07,1.9587636905255695e-21
4.636e-06,-1.669278144702626e-07,1.6692781447026455e-07,1.9587636905255695e-21
4.637000000000001e-06,-1.624592222440503e-07,1.6245922224405226e-07,1.9587636905255695e-21
4.638e-06,-1.5799063001783802e-07,1.5799063001783998e-07,1.9587636905255695e-21
4.639e-06,-1.5352203779162573e-07,1.535220377916277e-07,1.9587636905255695e-21
4.6400000000000005e-06,-1.4905344556541345e-07,1.490534455654154e-07,1.9587636905255695e-21
4.641e-06,-1.4458485333920116e-07,1.4458485333920312e-07,1.9587636905255695e-21
4.642000000000001e-06,-1.4011626111298888e-07,1.4011626111299084e-07,1.9587636905255695e-21
4.643e-06,-1.356476688867766e-07,1.3564766888677855e-07,1.9587636905255695e-21
4.644e-06,-1.311790766605643e-07,1.3117907666056626e-07,1.9587636905255695e-21
4.645e-06,-1.2671048443435202e-07,1.2671048443435395e-07,1.9322939109238726e-21
4.646e-06,-1.2224189220813973e-07,1.2224189220814167e-07,1.9322939109238726e-21
4.6470000000000006e-06,-1.1777329998192737e-07,1.177732999819294e-07,2.0249381395298117e-21
4.648e-06,-1.1330470775571503e-07,1.133047077557171e-07,2.064642808932357e-21
4.649e-06,-1.0883611552950273e-07,1.0883611552950481e-07,2.0778776987332055e-21
4.65e-06,-1.0436752330329045e-07,1.0436752330329252e-07,2.0778776987332055e-21
4.651e-06,-9.989893107707816e-08,9.989893107708024e-08,2.0778776987332055e-21
4.6520000000000005e-06,-9.543033885086587e-08,9.543033885086795e-08,2.0778776987332055e-21
4.653e-06,-9.096174662465359e-08,9.096174662465565e-08,2.064642808932357e-21
4.654000000000001e-06,-8.64931543984413e-08,8.649315439844337e-08,2.064642808932357e-21
4.655e-06,-8.202456217222902e-08,8.202456217223108e-08,2.064642808932357e-21
4.656e-06,-7.755596994601673e-08,7.75559699460188e-08,2.064642808932357e-21
4.6570000000000005e-06,-7.308737771980445e-08,7.308737771980651e-08,2.064642808932357e-21
4.658e-06,-6.861878549359216e-08,6.861878549359421e-08,2.0514079191315086e-21
4.659000000000001e-06,-6.415019326737987e-08,6.415019326738192e-08,2.0514079191315086e-21
4.66e-06,-5.968160104116759e-08,5.968160104116964e-08,2.0514079191315086e-21
4.661e-06,-5.52130088149553e-08,5.5213008814957353e-08,2.0514079191315086e-21
4.6620000000000004e-06,-5.0744416588743016e-08,5.074441658874507e-08,2.0514079191315086e-21
4.663e-06,-4.627582436253073e-08,4.6275824362532775e-08,2.0447904742310844e-21
4.664000000000001e-06,-4.1807232136318445e-08,4.180723213632049e-08,2.0447904742310844e-21
4.665e-06,-3.733863991010616e-08,3.73386399101082e-08,2.0381730293306602e-21
4.666e-06,-3.287004768389387e-08,3.287004768389591e-08,2.0381730293306602e-21
4.667e-06,-2.8401455457681568e-08,2.8401455457683622e-08,2.0547166415817207e-21
4.668e-06,-2.393286323146927e-08,2.3932863231471333e-08,2.064642808932357e-21
4.6690000000000005e-06,-1.9464271005256976e-08,1.9464271005259047e-08,2.0712602538327813e-21
4.67e-06,-1.4995678779044684e-08,1.4995678779046758e-08,2.0745689762829934e-21
4.671000000000001e-06,-1.0527086552832398e-08,1.052708655283447e-08,2.0712602538327813e-21
4.672e-06,-6.058494326620112e-09,6.058494326622182e-09,2.0696058926076752e-21
4.673e-06,-1.0522617960606197e-08,1.0522617960608258e-08,2.061334086482145e-21
4.6740000000000005e-06,-1.4986741594592274e-08,1.4986741594594332e-08,2.058025364031933e-21
4.675e-06,-1.9450865228578352e-08,1.945086522858041e-08,2.058025364031933e-21
4.676000000000001e-06,-2.3914988862564424e-08,2.3914988862566488e-08,2.064642808932357e-21
4.677e-06,-2.8379112496550495e-08,2.8379112496552563e-08,2.067951531382569e-21
4.678e-06,-3.2843236130536586e-08,3.284323613053864e-08,2.0514079191315086e-21
4.6790000000000004e-06,-3.730735976452267e-08,3.7307359764524715e-08,2.0447904742310844e-21
4.68e-06,-4.1771483398508755e-08,4.177148339851079e-08,2.0381730293306602e-21
4.681000000000001e-06,-4.623560703249484e-08,4.6235607032496864e-08,2.0249381395298117e-21
4.682e-06,-5.0699730666480924e-08,5.069973066648294e-08,2.0183206946293875e-21
4.683e-06,-5.516385430046701e-08,5.516385430046902e-08,2.0117032497289633e-21
4.684e-06,-5.962797793445309e-08,5.962797793445509e-08,1.998468359928115e-21
4.685e-06,-6.409210156843918e-08,6.409210156844118e-08,1.998468359928115e-21
4.6860000000000005e-06,-6.855622520242526e-08,6.855622520242725e-08,1.9852334701272664e-21
